Date,Time,PM2.5,PM2.5 AQI,,PM2.5 AQI
19-02-2023,10:00 AM,85,#VALUE!,,NoData
19-02-2023,11:00 AM,69,#VALUE!,,NoData
19-02-2023,12:00 PM,78,#VALUE!,,NoData
19-02-2023,1:00 PM,86,#VALUE!,,NoData
19-02-2023,2:00 PM,73,#VALUE!,,NoData
19-02-2023,3:00 PM,58,#VALUE!,,NoData
19-02-2023,4:00 PM,56,#VALUE!,,NoData
19-02-2023,5:00 PM,63,#VALUE!,,NoData
19-02-2023,6:00 PM,59,#VALUE!,,NoData
19-02-2023,7:00 PM,67,#VALUE!,,NoData
19-02-2023,8:00 PM,94,#VALUE!,,NoData
19-02-2023,9:00 PM,123,#VALUE!,,NoData
19-02-2023,10:00 PM,152,#VALUE!,,NoData
19-02-2023,11:00 PM,147,#VALUE!,,NoData
19/02/2023 24:00 AM,,145,#VALUE!,,NoData
20-02-2023,1:00 AM,153,#VALUE!,,NoData
20-02-2023,2:00 AM,135,#VALUE!,,NoData
20-02-2023,3:00 AM,130,#VALUE!,,NoData
20-02-2023,4:00 AM,132,#VALUE!,,169
20-02-2023,5:00 AM,134,171,,170
20-02-2023,6:00 AM,152,172,,171
20-02-2023,7:00 AM,159,173,,172
20-02-2023,8:00 AM,174,174,,174
20-02-2023,9:00 AM,187,176,,176
20-02-2023,10:00 AM,196,178,,177
20-02-2023,11:00 AM,171,179,,180
20-02-2023,12:00 PM,126,182,,183
20-02-2023,1:00 PM,97,185,,184
20-02-2023,2:00 PM,92,186,,184
20-02-2023,3:00 PM,69,186,,184
20-02-2023,4:00 PM,72,186,,185
20-02-2023,5:00 PM,83,187,,185
20-02-2023,6:00 PM,95,187,,186
20-02-2023,7:00 PM,110,188,,186
20-02-2023,8:00 PM,135,188,,187
20-02-2023,9:00 PM,151,189,,188
20-02-2023,10:00 PM,163,190,,189
20-02-2023,11:00 PM,170,191,,189
20/02/2023 24:00 AM,,174,191,,190
21-02-2023,1:00 AM,163,192,,191
21-02-2023,2:00 AM,194,193,,191
21-02-2023,3:00 AM,207,193,,192
21-02-2023,4:00 AM,176,194,,194
21-02-2023,5:00 AM,164,196,,195
21-02-2023,6:00 AM,131,197,,196
21-02-2023,7:00 AM,102,198,,195
21-02-2023,8:00 AM,114,197,,194
21-02-2023,9:00 AM,116,196,,193
21-02-2023,10:00 AM,132,195,,191
21-02-2023,11:00 AM,120,193,,189
21-02-2023,12:00 PM,117,191,,188
21-02-2023,1:00 PM,78,190,,188
21-02-2023,2:00 PM,64,190,,187
21-02-2023,3:00 PM,60,189,,187
21-02-2023,4:00 PM,67,189,,187
21-02-2023,5:00 PM,77,189,,186
21-02-2023,6:00 PM,87,188,,186
21-02-2023,7:00 PM,85,188,,186
21-02-2023,8:00 PM,102,188,,186
21-02-2023,9:00 PM,132,188,,185
21-02-2023,10:00 PM,133,187,,184
21-02-2023,11:00 PM,132,186,,184
21/02/2023 24:00 AM,,187,186,,183
22-02-2023,1:00 AM,180,185,,183
22-02-2023,2:00 AM,169,185,,183
22-02-2023,3:00 AM,174,185,,183
22-02-2023,4:00 AM,195,185,,182
22-02-2023,5:00 AM,171,184,,182
22-02-2023,6:00 AM,157,184,,183
22-02-2023,7:00 AM,137,185,,183
22-02-2023,8:00 AM,106,185,,184
22-02-2023,9:00 AM,93,186,,184
22-02-2023,10:00 AM,70,186,,183
22-02-2023,11:00 AM,59,185,,182
22-02-2023,12:00 PM,88,184,,180
22-02-2023,1:00 PM,82,182,,180
22-02-2023,2:00 PM,80,182,,180
22-02-2023,3:00 PM,78,182,,180
22-02-2023,4:00 PM,63,182,,181
22-02-2023,5:00 PM,66,183,,180
22-02-2023,6:00 PM,75,182,,180
22-02-2023,7:00 PM,91,182,,180
22-02-2023,8:00 PM,107,182,,180
22-02-2023,9:00 PM,131,182,,180
22-02-2023,10:00 PM,148,182,,180
22-02-2023,11:00 PM,159,182,,181
22/02/2023 24:00 AM,,185,183,,181
23-02-2023,1:00 AM,199,183,,181
23-02-2023,2:00 AM,176,183,,182
23-02-2023,3:00 AM,122,184,,182
23-02-2023,4:00 AM,114,184,,181
23-02-2023,5:00 AM,100,183,,179
23-02-2023,6:00 AM,138,181,,177
23-02-2023,7:00 AM,124,179,,176
23-02-2023,8:00 AM,98,178,,176
23-02-2023,9:00 AM,77,178,,176
23-02-2023,10:00 AM,65,178,,175
23-02-2023,11:00 AM,51,177,,175
23-02-2023,12:00 PM,28,177,,175
23-02-2023,1:00 PM,23,177,,174
23-02-2023,2:00 PM,27,176,,172
23-02-2023,3:00 PM,25,174,,171
23-02-2023,4:00 PM,31,173,,170
23-02-2023,5:00 PM,19,172,,169
23-02-2023,6:00 PM,23,171,,168
23-02-2023,7:00 PM,26,170,,167
23-02-2023,8:00 PM,27,169,,165
23-02-2023,9:00 PM,46,167,,163
23-02-2023,10:00 PM,33,165,,161
23-02-2023,11:00 PM,15,163,,158
23/02/2023 24:00 AM,,24,160,,155
24-02-2023,1:00 AM,23,157,,151
24-02-2023,2:00 AM,21,153,,138
24-02-2023,3:00 AM,30,140,,125
24-02-2023,4:00 AM,40,127,,118
24-02-2023,5:00 AM,37,120,,112
24-02-2023,6:00 AM,42,114,,107
24-02-2023,7:00 AM,40,109,,98
24-02-2023,8:00 AM,49,100,,91
24-02-2023,9:00 AM,60,93,,87
24-02-2023,10:00 AM,56,89,,86
24-02-2023,11:00 AM,67,88,,85
24-02-2023,12:00 PM,53,87,,86
24-02-2023,1:00 PM,54,88,,88
24-02-2023,2:00 PM,57,90,,91
24-02-2023,3:00 PM,37,93,,93
24-02-2023,4:00 PM,29,95,,94
24-02-2023,5:00 PM,24,96,,94
24-02-2023,6:00 PM,27,96,,95
24-02-2023,7:00 PM,40,97,,95
24-02-2023,8:00 PM,40,97,,96
24-02-2023,9:00 PM,60,98,,97
24-02-2023,10:00 PM,69,99,,98
24-02-2023,11:00 PM,78,100,,102
24/02/2023 24:00 AM,,88,104,,107
25-02-2023,1:00 AM,65,109,,112
25-02-2023,2:00 AM,59,114,,116
25-02-2023,3:00 AM,55,118,,119
25-02-2023,4:00 AM,59,121,,121
25-02-2023,5:00 AM,63,123,,123
25-02-2023,6:00 AM,68,125,,125
25-02-2023,7:00 AM,73,127,,127
25-02-2023,8:00 AM,89,129,,130
25-02-2023,9:00 AM,115,132,,133
25-02-2023,10:00 AM,111,135,,137
25-02-2023,11:00 AM,64,139,,142
25-02-2023,12:00 PM,75,144,,142
25-02-2023,1:00 PM,60,144,,143
25-02-2023,2:00 PM,40,145,,144
25-02-2023,3:00 PM,54,146,,143
25-02-2023,4:00 PM,44,145,,144
25-02-2023,5:00 PM,46,146,,145
25-02-2023,6:00 PM,43,147,,147
25-02-2023,7:00 PM,53,149,,148
25-02-2023,8:00 PM,63,150,,150
25-02-2023,9:00 PM,81,152,,151
